time,open,high,low,close,FP_ok,FP_DeltaRatio,FP_POCpos,FP_VALpos,FP_VAHpos,FP_BuyStackFull,FP_BuyStackLow33,FP_BuyStackLow50,FP_SellImbLow33,FP_SellImbLow50,FP_TotalVol,TickVol,CHK_MA60,CHK_RSI14,CHK_RSI60,CHK_RSIMA60,CHK_BBWrank60,CHK_Slope240,CHK_Z240,CHK_WVWAP
2026-03-18T18:30:00+08:00,4982.08,4987.508,4958.575,4967.45,0,,,,,0,0,0,0,0,,54139,4982.044666666686,30.96013810403744,35.71793471170598,44.25269581123363,15,-0.8552604387595932,-1.5156227966441174,5005.746356878086
2026-03-18T19:00:00+08:00,4967.82,4974.05,4946.2,4948.315,0,,,,,0,0,0,0,0,,61756,4982.044666666686,24.478851257658533,35.71793471170598,44.25269581123363,15,-0.8552604387595932,-1.9752502580661113,5005.189605683127
2026-03-18T19:30:00+08:00,4948.32,4961.96,4924.575,4930.186,0,,,,,0,0,0,0,0,,79697,4963.237000000019,20.170549215135082,26.781917851704378,42.74319321384254,71.66666666666667,-0.8552604387595932,-2.410713349161967,5004.242369354265
2026-03-18T20:00:00+08:00,4930.1,4932.46,4894.79,4901.62,0,,,,,0,0,0,0,0,,93493,4963.237000000019,15.531830666715265,26.781917851704378,42.74319321384254,71.66666666666667,-0.8552604387595932,-3.0968757773292226,5002.682263910467
2026-03-18T20:30:00+08:00,4901.553,4902.15,4870.34,4881.42,0,,,,,0,0,0,0,0,,100998,4926.352000000018,13.217088068991671,19.800470146309536,40.96172029325546,81.66666666666667,-0.8552604387595932,-3.582084803758493,5000.616449033
2026-03-18T21:00:00+08:00,4881.441,4881.75,4833.78,4861.38,0,,,,,0,0,0,0,0,,111886,4926.352000000018,11.401659537877947,19.800470146309536,40.96172029325546,81.66666666666667,-0.8552604387595932,-4.063450590374465,4997.922612140351
2026-03-18T21:30:00+08:00,4860.59,4885.559,4850.07,4878.09,0,,,,,0,0,0,0,0,,116191,4896.565333333351,21.129598568633696,19.42804020231206,39.01669906124078,100,-1.0124638144234601,-2.760177973238981,4995.469107537591
2026-03-18T22:00:00+08:00,4878.322,4894.61,4858.815,4860.51,0,,,,,0,0,0,0,0,,103668,4896.565333333351,18.791878271487278,19.42804020231206,39.01669906124078,100,-1.0124638144234601,-3.1119588655054193,4993.3601237144885
2026-03-18T22:30:00+08:00,4860.71,4872.54,4856.2,4869.285,0,,,,,0,0,0,0,0,,86021,4876.2650000000185,23.350401018156063,18.440377384753674,36.95258409190067,100,-1.0124638144234601,-2.936368573717144,4991.5900687866215
2026-03-18T23:00:00+08:00,4869.51,4880.026,4864.94,4871.57,0,,,,,0,0,0,0,0,,78837,4876.2650000000185,24.538287876245548,18.440377384753674,36.95258409190067,100,-1.0124638144234601,-2.890645061838375,4990.088117292904
2026-03-18T23:30:00+08:00,4871.99,4875.42,4860.82,4862.185,0,,,,,0,0,0,0,0,,64487,4869.853333333352,22.96413116491769,17.660723454364458,35.03885303548925,100,-1.0124638144234601,-3.0784416303207576,4988.825880378349
2026-03-19T00:00:00+08:00,4862.476,4883.09,4860.668,4882.27,0,,,,,0,0,0,0,0,,63216,4869.853333333352,32.88690748982209,17.660723454364458,35.03885303548925,100,-1.0124638144234601,-2.676534962449799,4987.704174029599
2026-03-19T00:30:00+08:00,4882.38,4890.448,4872.94,4887.01,0,,,,,0,0,0,0,0,,62805,4872.826666666685,35.01430749978989,28.96898130911994,34.1463032084448,100,-1.0124638144234601,-2.5816861894496372,4986.690501785588
2026-03-19T01:00:00+08:00,4886.876,4897.981,4883.38,4891.122,0,,,,,0,0,0,0,0,,55864,4872.826666666685,36.88345916658842,28.96898130911994,34.1463032084448,100,-1.0124638144234601,-2.4994038783575085,4985.868413594655
2026-03-19T01:30:00+08:00,4891.066,4899.001,4887.055,4890.64,0,,,,,0,0,0,0,0,,49754,4879.945000000019,36.75002622507913,30.472630435301284,33.40009195592523,100,-1.1745484442267105,-2.2936077717960126,4985.1586651240605
